STATION,DATE,TEMP,PRCP,WIND,VISIBILITY,CEILING,Year,Month,Day,Season,WeatherCondition,Airport,IATA,Name,City,State
USW00094789,2023-10-09,69.5,0.24,10.0,10.0,7144,2023,10,9,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-10,84.1,0.2,6.5,7.3,34346,2023,10,10,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-11,76.1,0.17,7.1,3.4,19825,2023,10,11,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-12,53.9,0.36,19.0,6.9,34407,2023,10,12,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-13,64.3,0.05,8.3,8.4,17182,2023,10,13,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-14,58.2,0.24,6.3,9.7,26521,2023,10,14,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-15,38.0,0.0,2.7,10.0,18504,2023,10,15,Fall,Clear,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-16,69.4,0.06,11.0,5.9,21950,2023,10,16,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-17,52.4,0.01,14.1,4.4,16253,2023,10,17,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-18,51.5,0.02,8.4,10.0,6346,2023,10,18,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-19,52.5,0.01,12.3,5.8,32881,2023,10,19,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-20,71.9,0.06,8.7,10.0,27438,2023,10,20,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-21,59.0,0.08,9.2,8.0,18029,2023,10,21,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-22,49.9,0.41,2.5,10.0,26447,2023,10,22,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-23,76.8,0.02,5.5,9.7,30315,2023,10,23,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-24,79.7,0.02,2.9,6.4,18721,2023,10,24,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-25,32.2,0.17,19.5,8.3,39137,2023,10,25,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-26,41.1,0.21,2.3,8.9,38856,2023,10,26,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-27,31.5,0.06,8.2,6.1,23833,2023,10,27,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-28,51.9,0.13,12.3,10.0,28896,2023,10,28,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-29,55.8,0.05,1.0,7.1,4373,2023,10,29,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-30,51.5,0.03,6.8,7.1,12251,2023,10,30,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-10-31,68.3,0.09,3.0,4.6,11870,2023,10,31,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-01,79.7,0.09,27.8,6.7,3059,2023,11,1,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-02,70.3,0.08,25.8,6.3,17285,2023,11,2,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-03,62.4,0.08,3.3,4.5,21197,2023,11,3,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-04,74.8,0.06,20.8,4.1,20539,2023,11,4,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-05,73.1,0.06,3.9,9.3,17776,2023,11,5,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-06,39.4,0.04,6.5,8.0,29901,2023,11,6,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-07,49.6,0.24,15.2,7.9,25807,2023,11,7,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-08,56.5,0.08,6.5,10.0,23300,2023,11,8,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-09,47.8,0.11,12.3,10.0,34404,2023,11,9,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-10,51.6,0.01,8.4,9.1,21005,2023,11,10,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-11,60.5,0.07,8.7,8.3,16165,2023,11,11,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-12,48.3,0.16,11.6,6.1,35132,2023,11,12,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-13,50.3,0.09,17.6,9.0,16300,2023,11,13,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-14,71.1,0.21,11.2,8.7,1250,2023,11,14,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-15,72.6,0.14,21.0,6.0,13448,2023,11,15,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-16,51.6,0.1,26.7,5.8,24089,2023,11,16,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-17,50.2,0.05,4.8,5.4,16523,2023,11,17,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-18,58.4,0.03,19.2,4.4,39164,2023,11,18,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-19,60.8,0.0,13.5,9.1,17588,2023,11,19,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-20,67.2,0.22,11.8,9.9,16427,2023,11,20,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-21,43.4,0.16,17.6,6.2,16969,2023,11,21,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-22,59.7,0.19,7.1,10.0,8158,2023,11,22,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-23,46.7,0.06,6.2,8.0,19288,2023,11,23,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-24,57.1,0.05,1.6,6.9,14,2023,11,24,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-25,46.2,0.07,20.9,8.7,29896,2023,11,25,Fall,Moderate,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-26,78.6,0.1,8.2,9.9,1250,2023,11,26,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-27,35.7,0.04,3.2,8.1,16554,2023,11,27,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-28,21.7,0.07,6.9,4.7,14909,2023,11,28,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-29,65.3,0.02,1.3,5.5,42498,2023,11,29,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00094789,2023-11-30,97.6,0.02,7.9,7.6,20661,2023,11,30,Fall,Mild,JFK,JFK,John F. Kennedy International Airport,New York,NY
USW00023234,2023-09-01,67.3,0.2,3.2,7.7,-11289,2023,9,1,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-02,40.5,0.16,15.9,6.3,29268,2023,9,2,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-03,35.7,0.08,17.6,10.0,18246,2023,9,3,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-04,53.8,0.21,3.8,6.1,6764,2023,9,4,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-05,80.2,0.21,10.4,8.4,17475,2023,9,5,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-06,67.7,0.11,12.0,4.6,26398,2023,9,6,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-07,46.1,0.27,5.7,5.6,33108,2023,9,7,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-08,72.6,0.03,8.0,8.8,27743,2023,9,8,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-09,45.1,0.1,11.4,8.0,8381,2023,9,9,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-10,73.3,0.23,9.3,10.0,27200,2023,9,10,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-11,42.0,0.14,6.3,5.7,29032,2023,9,11,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-12,84.3,0.11,2.1,9.6,26296,2023,9,12,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-13,34.1,0.23,12.7,10.0,29989,2023,9,13,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-14,64.9,0.07,17.7,7.7,29098,2023,9,14,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-15,37.2,0.07,5.6,10.0,8969,2023,9,15,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-16,37.1,0.04,1.6,5.0,20563,2023,9,16,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-17,59.0,0.22,10.8,7.3,38346,2023,9,17,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-18,75.2,0.07,10.2,5.7,30361,2023,9,18,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-19,61.1,0.09,11.3,9.1,25675,2023,9,19,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-20,65.0,0.06,1.9,6.0,31698,2023,9,20,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-21,38.1,0.0,10.6,10.0,12302,2023,9,21,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-22,55.1,0.22,12.9,10.0,11383,2023,9,22,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-23,66.8,0.15,7.2,8.0,14466,2023,9,23,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-24,66.0,0.17,1.8,10.0,19457,2023,9,24,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-25,58.6,0.18,5.1,7.5,10670,2023,9,25,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-26,58.3,0.02,9.5,8.1,10595,2023,9,26,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-27,54.2,0.04,1.4,10.0,8416,2023,9,27,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-28,57.2,0.13,6.5,3.0,12804,2023,9,28,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-29,58.0,0.1,30.1,7.5,24993,2023,9,29,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-09-30,33.5,0.35,14.7,10.0,23286,2023,9,30,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-01,84.7,0.16,6.6,6.2,22100,2023,10,1,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-02,57.5,0.03,6.4,9.6,28470,2023,10,2,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-03,54.1,0.04,9.5,5.6,24583,2023,10,3,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-04,77.6,0.05,10.7,5.7,35143,2023,10,4,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-05,58.2,0.27,12.1,7.5,14211,2023,10,5,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-06,53.4,0.06,8.7,9.3,9767,2023,10,6,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-07,25.9,0.14,17.6,1.2,24128,2023,10,7,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-08,58.2,0.03,9.6,7.8,9525,2023,10,8,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-09,43.0,0.16,11.0,10.0,13348,2023,10,9,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-10,56.1,0.12,2.8,3.8,24765,2023,10,10,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-11,58.3,0.27,4.9,10.0,32163,2023,10,11,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-12,35.1,0.13,6.0,7.2,22862,2023,10,12,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-13,55.4,0.02,6.5,10.0,23610,2023,10,13,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-14,49.8,0.06,5.5,3.4,20167,2023,10,14,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-15,50.8,0.11,3.0,10.0,20443,2023,10,15,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-16,57.4,0.11,7.5,4.3,22528,2023,10,16,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-17,39.2,0.0,2.7,10.0,442,2023,10,17,Fall,Clear,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-18,78.6,0.17,9.0,7.8,10341,2023,10,18,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-19,75.7,0.12,15.4,10.0,15193,2023,10,19,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-20,57.4,0.04,13.9,10.0,17857,2023,10,20,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-21,80.8,0.01,6.4,7.4,27074,2023,10,21,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-22,51.6,0.15,2.4,9.9,3567,2023,10,22,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-23,78.3,0.34,5.8,4.0,29309,2023,10,23,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-24,35.7,0.53,7.5,4.2,13269,2023,10,24,Fall,Severe,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-25,32.2,0.1,4.6,10.0,26084,2023,10,25,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-26,55.8,0.02,4.8,6.7,17299,2023,10,26,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-27,62.9,0.09,0.6,10.0,18740,2023,10,27,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-28,62.2,0.04,11.1,10.0,-2040,2023,10,28,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-29,61.7,0.18,5.3,5.0,15261,2023,10,29,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-30,32.1,0.09,8.4,8.2,9655,2023,10,30,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-10-31,63.5,0.11,6.5,10.0,30685,2023,10,31,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-01,61.7,0.08,4.4,3.6,16690,2023,11,1,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-02,61.5,0.04,8.9,5.1,9521,2023,11,2,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-03,44.1,0.21,6.7,10.0,34143,2023,11,3,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-04,51.5,0.04,7.3,7.0,23106,2023,11,4,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-05,83.5,0.07,5.0,10.0,21572,2023,11,5,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-06,35.5,0.44,11.4,10.0,13620,2023,11,6,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-07,85.7,0.06,4.6,10.0,16822,2023,11,7,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-08,20.5,0.07,3.1,10.0,16371,2023,11,8,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-09,67.2,0.15,11.7,10.0,16662,2023,11,9,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-10,48.9,0.04,10.1,8.7,16201,2023,11,10,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-11,98.3,0.05,5.0,9.1,17782,2023,11,11,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-12,15.4,0.07,8.2,5.5,23064,2023,11,12,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-13,54.0,0.18,7.6,10.0,6532,2023,11,13,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-14,53.7,0.03,5.1,8.8,22726,2023,11,14,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-15,79.0,0.19,4.4,6.3,42669,2023,11,15,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-16,62.2,0.03,15.6,10.0,41374,2023,11,16,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-17,50.2,0.02,5.3,4.3,17527,2023,11,17,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-18,42.0,0.15,8.0,9.9,36921,2023,11,18,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-19,46.8,0.05,4.1,9.6,18365,2023,11,19,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-20,46.9,0.12,1.0,6.2,18860,2023,11,20,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-21,44.2,0.01,12.2,6.0,18507,2023,11,21,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-22,75.3,0.02,9.6,9.4,960,2023,11,22,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-23,51.6,0.02,4.9,1.0,121,2023,11,23,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-24,24.1,0.02,8.8,10.0,7965,2023,11,24,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-25,86.0,0.02,24.6,7.4,19079,2023,11,25,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-26,50.0,0.12,2.9,7.3,15333,2023,11,26,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-27,61.1,0.0,10.3,7.4,18847,2023,11,27,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-28,62.4,0.01,5.6,8.5,28909,2023,11,28,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-29,29.6,0.08,28.0,3.6,12131,2023,11,29,Fall,Moderate,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00023234,2023-11-30,44.0,0.0,6.6,6.6,1543,2023,11,30,Fall,Mild,SFO,SFO,San Francisco International Airport,San Francisco,CA
USW00024233,2023-09-01,68.2,0.04,9.6,7.4,10142,2023,9,1,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-02,37.1,0.22,1.8,9.1,34555,2023,9,2,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-03,31.9,0.08,5.6,10.0,19569,2023,9,3,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-04,51.1,0.02,26.7,10.0,42998,2023,9,4,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-05,32.7,0.1,10.8,10.0,931,2023,9,5,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-06,69.2,0.06,0.7,9.9,38365,2023,9,6,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-07,53.7,0.08,9.1,7.8,22479,2023,9,7,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-08,65.3,0.17,11.4,10.0,28598,2023,9,8,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-09,67.5,0.03,10.5,7.3,12893,2023,9,9,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-10,42.7,0.01,15.1,10.0,34897,2023,9,10,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-11,53.5,0.12,8.9,10.0,37748,2023,9,11,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-12,55.2,0.04,3.6,7.1,17512,2023,9,12,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-13,79.9,0.04,17.4,7.1,34220,2023,9,13,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-14,23.1,0.04,4.1,10.0,33310,2023,9,14,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-15,39.0,0.07,10.1,10.0,38245,2023,9,15,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-16,83.3,0.12,3.8,9.3,23561,2023,9,16,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-17,67.1,0.02,16.7,5.9,12588,2023,9,17,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-18,41.8,0.16,3.0,2.9,27654,2023,9,18,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-19,41.2,0.04,12.1,10.0,22726,2023,9,19,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-20,48.8,0.04,1.4,7.7,32549,2023,9,20,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-21,57.7,0.23,20.2,0.0,13768,2023,9,21,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-22,50.7,0.12,21.7,3.9,20998,2023,9,22,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-23,53.7,0.01,5.1,8.5,26647,2023,9,23,Fall,Mild,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-24,43.9,0.38,3.8,6.7,26878,2023,9,24,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-25,33.6,0.15,7.4,8.5,13096,2023,9,25,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-26,58.8,0.07,3.2,0.5,10839,2023,9,26,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
USW00024233,2023-09-27,55.5,0.26,9.8,3.4,12827,2023,9,27,Fall,Moderate,SEA,SEA,Seattle-Tacoma International Airport,Seattle,WA
